INVOICE_ID,NUM_PAGO,FECHA_PAGO,FECHA_APLICACION,BANCO_CUENTA,IMPORTE_PAGO,ADELANTO_APLICADO,MONEDA_PAGO,TC_PAGO
300000036401244,41148,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",30865.09,0,MXN,
300000036401249,41148,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",28246.38,0,MXN,
300000036401256,41148,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",31517.9,0,MXN,
1737258,41150,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",7456.48,0,MXN,
300000036657064,41151,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",11368,0,MXN,
300000036847829,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",1722.4,0,MXN,
300000036847843,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2983.5,0,MXN,
300000036847781,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",1722.4,0,MXN,
300000036847640,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",3014.48,0,MXN,
300000036684737,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2639.25,0,MXN,
300000036684758,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2352.37,0,MXN,
300000036684765,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2180.25,0,MXN,
300000036684751,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2639.25,0,MXN,
300000036775517,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2180.25,0,MXN,
300000036775522,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2122.87,0,MXN,
300000036775565,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",459,0,MXN,
300000036775557,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2639.25,0,MXN,
300000036847587,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",1722.4,0,MXN,
300000036847676,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",459,0,MXN,
300000036847658,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",459,0,MXN,
300000036847822,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2639.25,0,MXN,
300000036847755,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2180.25,0,MXN,
300000036847701,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2180.25,0,MXN,
300000036847647,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",459,0,MXN,
300000036847470,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",1675.35,0,MXN,
300000036847850,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",2180.25,0,MXN,
300000036847836,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",12599.55,0,MXN,
300000036847813,41152,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",3580.2,0,MXN,
1748244,41153,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",1392,0,MXN,
1751249,41154,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",27683.4,0,MXN,
1737270,41155,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",18792,0,MXN,
300000036932955,41080,2025-04-30,2025-04-30,"ESGARI BANORTE 20815",174000,0,MXN,
1649272,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1646248,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1646249,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1656266,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1656267,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1669313,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1669309,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1646243,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1653307,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1653271,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",406,0,MXN,
1656262,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1656263,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1656250,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",406,0,MXN,
1668393,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1668361,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1668394,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668362,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668395,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1646247,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",13328,0,MXN,
1656271,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",13328,0,MXN,
1665273,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",11040.01,0,MXN,
1665241,41088,2025-04-30,2025-04-30,"FORWARDING BANORTE 0371",46095.22,0,MXN,
1653243,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651368,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651372,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651291,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651377,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651293,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651378,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651379,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651295,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651380,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651296,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651381,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651297,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651384,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651386,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651387,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651389,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651390,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651302,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651391,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1651392,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653274,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653240,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653276,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653275,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653277,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653278,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653286,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653259,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653293,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653295,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653296,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1653308,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656237,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656293,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656309,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656294,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656310,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656295,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656322,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656331,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1656336,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1658255,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1658239,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1658257,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",5685.12,0,MXN,
1687284,41098,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665325,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665344,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665324,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665326,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665318,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665319,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665320,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665334,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1646308,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",3619.2,0,MXN,
1665345,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665343,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665321,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1665335,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1665336,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1665337,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1665338,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665339,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665340,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665322,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1665323,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1665341,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1665342,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1668353,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1668386,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668354,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668387,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1668355,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668388,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668356,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1668389,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1668357,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668358,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668390,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1668391,41102,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",4136.16,0,MXN,
1748245,41108,2025-05-02,2025-05-02,"ESGARI BANORTE 20815",26448,0,MXN,
1753472,41111,2025-05-02,2025-05-02,"ESGARI BANORTE 20815",9160,0,MXN,
1663333,41112,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",220864,0,MXN,
1669310,41112,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",86756.64,0,MXN,
1671237,41112,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",411910.62,0,MXN,
1763575,41116,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",18455.36,0,MXN,
1668292,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",301.6,0,MXN,
1668295,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",1809.6,0,MXN,
1668243,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",603.2,0,MXN,
1668300,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",1206.4,0,MXN,
1679308,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",1809.6,0,MXN,
1679310,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2412.8,0,MXN,
1668249,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",301.6,0,MXN,
1668301,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",301.6,0,MXN,
1668250,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",603.2,0,MXN,
1679249,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1679309,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1663250,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1663252,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1663254,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1663247,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1679250,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1668288,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1663285,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1663291,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1668238,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1668237,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1679311,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1679251,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1695354,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1679252,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653300,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",301.6,0,MXN,
1653301,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",301.6,0,MXN,
1668248,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",1809.6,0,MXN,
1646250,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1646296,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653282,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653248,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1658248,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1658250,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1659237,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1658252,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1651342,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1651256,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1658249,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653260,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1658251,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653264,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653265,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653266,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1663244,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1663245,41119,2025-05-02,2025-05-02,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1680275,41123,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",24640,0,MXN,
1767248,41126,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",1692042.8,0,MXN,
1763566,41128,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",76117.9,0,MXN,
1735258,41129,2025-05-07,2025-05-07,"ESGARI BANORTE 20815",74836.64,0,MXN,
1681295,41035,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",417.6,0,MXN,
1735263,41038,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",9864.2,0,MXN,
1656329,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",895.05,0,MXN,
1656328,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1491.75,0,MXN,
1656327,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",298.35,0,MXN,
1658237,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1584.83,0,MXN,
1651349,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1656260,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1656240,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1651268,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",3023.47,0,MXN,
1651357,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1790.1,0,MXN,
1651361,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1651273,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1651275,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1651278,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1651282,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",413.1,0,MXN,
1669263,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1663255,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1663258,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1663256,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1663288,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1668286,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1663286,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",200.81,0,MXN,
1663311,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1584.83,0,MXN,
1663337,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",602.44,0,MXN,
1665269,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1665237,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2876.18,0,MXN,
1665272,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1204.87,0,MXN,
1668283,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1584.83,0,MXN,
1665243,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1584.83,0,MXN,
1665277,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1665244,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1665279,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1665286,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1665258,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1665260,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1136.29,0,MXN,
1668278,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",568.15,0,MXN,
1668281,41040,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",550.8,0,MXN,
1651272,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1651393,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",10304,0,MXN,
1653254,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1663251,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",8725.92,0,MXN,
1668392,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1668360,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1668290,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1668240,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1668359,41049,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2444.96,0,MXN,
1665414,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1665399,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1665400,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1669303,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1671251,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",930.32,0,MXN,
1646287,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1653244,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653279,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1206.4,0,MXN,
1653281,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653247,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653249,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",904.8,0,MXN,
1653283,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1653250,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",301.6,0,MXN,
1653251,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1653252,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1653287,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1653253,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1653288,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1653255,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1665409,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665394,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",301.6,0,MXN,
1665395,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665411,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665396,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",603.2,0,MXN,
1665412,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2600.64,0,MXN,
1665397,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",301.6,0,MXN,
1665413,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1665398,41052,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1685244,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1679344,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1685247,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1602.72,0,MXN,
1685264,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1780.8,0,MXN,
1685261,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",3057.6,0,MXN,
1665281,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1665248,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1679276,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1679342,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1685259,41056,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",2908.64,0,MXN,
1665278,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",822.08,0,MXN,
1665245,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",822.08,0,MXN,
1665249,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",822.08,0,MXN,
1665250,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",822.08,0,MXN,
1665251,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",822.08,0,MXN,
1665252,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",1149.12,0,MXN,
1665253,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",139.2,0,MXN,
1665282,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",139.2,0,MXN,
1665254,41059,2025-04-29,2025-04-29,"FORWARDING BANORTE 0371",203,0,MXN,
