INVOICE_ID,TAX_RATE,TAX_AMT,TIPO_LINEA,CODIGO_IMPUESTO
1818142,16,436.8,TAX,"AP IVA ACRED"
1818143,16,509.44,TAX,"AP IVA ACRED"
1818144,16,254.72,TAX,"AP IVA ACRED"
1816002,16,228.96,TAX,"AP IVA ACRED"
1816003,16,436.8,TAX,"AP IVA ACRED"
1816004,16,415.52,TAX,"AP IVA ACRED"
1816005,16,436.8,TAX,"AP IVA ACRED"
1816006,16,480,TAX,"AP IVA ACRED"
1816007,16,480,TAX,"AP IVA ACRED"
1816008,16,228.96,TAX,"AP IVA ACRED"
1815410,16,699.84,TAX,"AP IVA ACRED"
1815411,16,228.96,TAX,"AP IVA ACRED"
1815412,16,604.8,TAX,"AP IVA ACRED"
1815413,16,604.8,TAX,"AP IVA ACRED"
1815414,16,604.8,TAX,"AP IVA ACRED"
1816122,16,509.44,TAX,"AP IVA ACRED"
1816123,16,705.6,TAX,"AP IVA ACRED"
1816124,16,352.8,TAX,"AP IVA ACRED"
1816125,16,1058.4,TAX,"AP IVA ACRED"
1816126,16,63.68,TAX,"AP IVA ACRED"
1816127,16,352.8,TAX,"AP IVA ACRED"
1816128,16,352.8,TAX,"AP IVA ACRED"
1815385,16,590.88,TAX,"AP IVA ACRED"
1815386,16,371.52,TAX,"AP IVA ACRED"
1815387,16,590.88,TAX,"AP IVA ACRED"
1815388,16,228.96,TAX,"AP IVA ACRED"
1815389,16,344.32,TAX,"AP IVA ACRED"
1815390,16,267.84,TAX,"AP IVA ACRED"
1815391,16,117.44,TAX,"AP IVA ACRED"
1816256,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1816168,4,-57.24,AWT,"FOR RET IVA FLETES"
1816168,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1816167,4,-57.24,AWT,"FOR RET IVA FLETES"
1816167,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1816182,1.25,-149.25,AWT,"FOR RET ISR 1.25%"
1816258,4,-57.24,AWT,"FOR RET IVA FLETES"
1816258,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1816255,1.25,-110.25,AWT,"FOR RET ISR 1.25%"
1816260,4,-109.2,AWT,"FOR RET IVA FLETES"
1816163,4,-109.2,AWT,"FOR RET IVA FLETES"
1816422,4,-92.88,AWT,"FOR RET IVA FLETES"
1818111,16,720,TAX,"AP IVA ACRED"
1818112,16,117.44,TAX,"AP IVA ACRED"
1818113,16,518.4,TAX,"AP IVA ACRED"
1818114,16,518.4,TAX,"AP IVA ACRED"
1818115,16,318.4,TAX,"AP IVA ACRED"
1812679,16,71.52,TAX,"AP IVA ACRED"
1812679,16,28.64,TAX,"AP IVA ACRED"
1812679,16,14.56,TAX,"AP IVA ACRED"
1812679,16,406.08,TAX,"AP IVA ACRED"
1812679,16,230.4,TAX,"AP IVA ACRED"
1812679,16,166.4,TAX,"AP IVA ACRED"
1812679,16,12.8,TAX,"AP IVA ACRED"
1812679,16,40,TAX,"AP IVA ACRED"
1812679,16,7.52,TAX,"AP IVA ACRED"
1812679,16,0,TAX,"AP IVA ACRED"
1816220,16,518.4,TAX,"AP IVA ACRED"
1816221,16,608,TAX,"AP IVA ACRED"
1816222,16,608,TAX,"AP IVA ACRED"
1816223,16,475.2,TAX,"AP IVA ACRED"
1816224,16,608,TAX,"AP IVA ACRED"
1816225,16,604.8,TAX,"AP IVA ACRED"
1807191,4,-129.6,AWT,"FOR RET IVA FLETES"
1810733,4,-727.16,AWT,"FOR RET IVA FLETES"
1810733,1.250014,-227.24,AWT,"FOR RET ISR 1.25%"
1809735,4,-7400,AWT,"FOR RET IVA FLETES"
300000038409835,16,616,TAX,"AP IVA ACRED"
1814976,4,-57.24,AWT,"FOR RET IVA FLETES"
1815365,4,-109.2,AWT,"FOR RET IVA FLETES"
1815263,4,-103.88,AWT,"FOR RET IVA FLETES"
300000038438135,16,459.01,TAX,"AP IVA ACRED"
1815329,4,-800,AWT,"FOR RET IVA FLETES"
1815328,4,-100,AWT,"FOR RET IVA FLETES"
1810734,16,2.85,TAX,"AP IVA ACRED"
1815300,4,-29.36,AWT,"FOR RET IVA FLETES"
1815394,4,-29.36,AWT,"FOR RET IVA FLETES"
1815417,4,-151.2,AWT,"FOR RET IVA FLETES"
1815417,1.25,-47.25,AWT,"FOR RET ISR 1.25%"
1815233,4,-57.24,AWT,"FOR RET IVA FLETES"
1815233,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1815346,4,-14,AWT,"FOR RET IVA FLETES"
1815248,4,-22,AWT,"FOR RET IVA FLETES"
300000038438552,16,776,TAX,"AP IVA ACRED"
300000038438607,16,360,TAX,"AP IVA ACRED"
1814124,4,-92.88,AWT,"FOR RET IVA FLETES"
1813921,4,-57.24,AWT,"FOR RET IVA FLETES"
1815391,4,-29.36,AWT,"FOR RET IVA FLETES"
1815366,4,-103.88,AWT,"FOR RET IVA FLETES"
1815294,4,-57.24,AWT,"FOR RET IVA FLETES"
1815414,4,-151.2,AWT,"FOR RET IVA FLETES"
1815414,1.25,-47.25,AWT,"FOR RET ISR 1.25%"
1815264,4,-103.88,AWT,"FOR RET IVA FLETES"
1815344,4,-118.8,AWT,"FOR RET IVA FLETES"
1815312,4,-259.2,AWT,"FOR RET IVA FLETES"
1815257,4,-2080,AWT,"FOR RET IVA FLETES"
1815228,4,-109.2,AWT,"FOR RET IVA FLETES"
1813987,4,-147.72,AWT,"FOR RET IVA FLETES"
1815272,4,-109.2,AWT,"FOR RET IVA FLETES"
1815219,4,-246.24,AWT,"FOR RET IVA FLETES"
1815332,4,-103.88,AWT,"FOR RET IVA FLETES"
1815332,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1815297,4,-147.72,AWT,"FOR RET IVA FLETES"
1815315,4,-57.24,AWT,"FOR RET IVA FLETES"
1815241,4,-22,AWT,"FOR RET IVA FLETES"
1815386,4,-92.88,AWT,"FOR RET IVA FLETES"
1815292,4,-147.72,AWT,"FOR RET IVA FLETES"
1815380,4,-92.88,AWT,"FOR RET IVA FLETES"
1815381,4,-92.88,AWT,"FOR RET IVA FLETES"
1815284,4,-92.88,AWT,"FOR RET IVA FLETES"
1815367,4,-103.88,AWT,"FOR RET IVA FLETES"
1815277,4,-103.88,AWT,"FOR RET IVA FLETES"
1815358,4,-57.24,AWT,"FOR RET IVA FLETES"
1815372,1.25,-65,AWT,"FOR RET ISR 1.25%"
1815317,4,-109.2,AWT,"FOR RET IVA FLETES"
1815216,4,-103.88,AWT,"FOR RET IVA FLETES"
1815255,4,-92.88,AWT,"FOR RET IVA FLETES"
1810658,4,-129.6,AWT,"FOR RET IVA FLETES"
1810727,4,-727.16,AWT,"FOR RET IVA FLETES"
1810727,1.250014,-227.24,AWT,"FOR RET ISR 1.25%"
1811689,4,-92.88,AWT,"FOR RET IVA FLETES"
1811689,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1811653,4,-92.88,AWT,"FOR RET IVA FLETES"
300000038353713,16,4488.76,TAX,"AP IVA ACRED"
1813893,4,-124,AWT,"FOR RET IVA FLETES"
1813850,4,-92.88,AWT,"FOR RET IVA FLETES"
1813769,4,-92.88,AWT,"FOR RET IVA FLETES"
1815379,4,-147.72,AWT,"FOR RET IVA FLETES"
1815396,4,-29.36,AWT,"FOR RET IVA FLETES"
1815311,4,-57.24,AWT,"FOR RET IVA FLETES"
1815246,4,-92.88,AWT,"FOR RET IVA FLETES"
1815370,4,-103.88,AWT,"FOR RET IVA FLETES"
1815273,4,-103.88,AWT,"FOR RET IVA FLETES"
1815412,4,-151.2,AWT,"FOR RET IVA FLETES"
1815412,1.25,-47.25,AWT,"FOR RET ISR 1.25%"
1815237,4,-151.2,AWT,"FOR RET IVA FLETES"
1815337,4,-293.6,AWT,"FOR RET IVA FLETES"
1815258,4,-368,AWT,"FOR RET IVA FLETES"
1815320,4,-57.24,AWT,"FOR RET IVA FLETES"
1813982,4,-147.72,AWT,"FOR RET IVA FLETES"
1807189,4,-324,AWT,"FOR RET IVA FLETES"
1815378,4,-147.72,AWT,"FOR RET IVA FLETES"
1815293,4,-92.88,AWT,"FOR RET IVA FLETES"
1815384,4,-147.72,AWT,"FOR RET IVA FLETES"
1815334,4,-129.6,AWT,"FOR RET IVA FLETES"
1815261,4,-103.88,AWT,"FOR RET IVA FLETES"
1815360,4,-87.32,AWT,"FOR RET IVA FLETES"
1815333,4,-103.88,AWT,"FOR RET IVA FLETES"
1815333,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1815318,4,-109.2,AWT,"FOR RET IVA FLETES"
1815362,4,-81.6,AWT,"FOR RET IVA FLETES"
1815375,4,-92.88,AWT,"FOR RET IVA FLETES"
1807208,4,-147.72,AWT,"FOR RET IVA FLETES"
1810663,4,-174.96,AWT,"FOR RET IVA FLETES"
1810663,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1809737,10.67,-4906.82,AWT,"FOR RET IVA PERSON FISI"
1809737,1.25,-575,AWT,"FOR RET ISR 1.25%"
1813713,4,-92.88,AWT,"FOR RET IVA FLETES"
1815291,4,-147.72,AWT,"FOR RET IVA FLETES"
1815290,4,-92.88,AWT,"FOR RET IVA FLETES"
1815382,4,-147.72,AWT,"FOR RET IVA FLETES"
1815221,4,-324,AWT,"FOR RET IVA FLETES"
1815314,4,-324,AWT,"FOR RET IVA FLETES"
1815393,4,-29.36,AWT,"FOR RET IVA FLETES"
1815392,4,-29.36,AWT,"FOR RET IVA FLETES"
1815299,4,-29.36,AWT,"FOR RET IVA FLETES"
1815390,4,-66.96,AWT,"FOR RET IVA FLETES"
1815310,4,-151.2,AWT,"FOR RET IVA FLETES"
1815279,4,-41.04,AWT,"FOR RET IVA FLETES"
1815276,4,-29.36,AWT,"FOR RET IVA FLETES"
1815278,4,-103.88,AWT,"FOR RET IVA FLETES"
1815227,4,-109.2,AWT,"FOR RET IVA FLETES"
1815410,4,-174.96,AWT,"FOR RET IVA FLETES"
1815392,16,117.44,TAX,"AP IVA ACRED"
1815393,16,117.44,TAX,"AP IVA ACRED"
1815394,16,117.44,TAX,"AP IVA ACRED"
1815395,16,117.44,TAX,"AP IVA ACRED"
1815396,16,117.44,TAX,"AP IVA ACRED"
1815287,4,-147.72,AWT,"FOR RET IVA FLETES"
1815415,4,-174.96,AWT,"FOR RET IVA FLETES"
1815415,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1815408,4,-103.88,AWT,"FOR RET IVA FLETES"
1815408,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1816161,4,-57.24,AWT,"FOR RET IVA FLETES"
1816417,4,-151.2,AWT,"FOR RET IVA FLETES"
1816175,4,-129.6,AWT,"FOR RET IVA FLETES"
1816383,4,-324,AWT,"FOR RET IVA FLETES"
1816319,4,-324,AWT,"FOR RET IVA FLETES"
1816257,4,-57.24,AWT,"FOR RET IVA FLETES"
1816257,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1818116,16,812.16,TAX,"AP IVA ACRED"
1818117,16,1012.32,TAX,"AP IVA ACRED"
1818118,16,1012.32,TAX,"AP IVA ACRED"
1818119,16,518.4,TAX,"AP IVA ACRED"
1818120,16,127.36,TAX,"AP IVA ACRED"
1818121,16,518.4,TAX,"AP IVA ACRED"
1812680,16,65.32,TAX,"AP IVA ACRED"
1812680,16,0.04,TAX,"AP IVA ACRED"
1812680,16,26.84,TAX,"AP IVA ACRED"
1812680,16,3.8,TAX,"AP IVA ACRED"
1813980,16,268.8,TAX,"AP IVA ACRED"
1816226,16,371.52,TAX,"AP IVA ACRED"
1816227,16,436.8,TAX,"AP IVA ACRED"
1816228,16,228.96,TAX,"AP IVA ACRED"
1816229,16,140,TAX,"AP IVA ACRED"
1816230,16,590.88,TAX,"AP IVA ACRED"
1815398,4,-57.24,AWT,"FOR RET IVA FLETES"
1815403,4,-57.24,AWT,"FOR RET IVA FLETES"
300000038438570,16,488,TAX,"AP IVA ACRED"
300000038438585,16,80,TAX,"AP IVA ACRED"
300000038438590,16,80,TAX,"AP IVA ACRED"
1815420,16,812.16,TAX,"AP IVA ACRED"
1815421,16,812.16,TAX,"AP IVA ACRED"
1814060,4,-324,AWT,"FOR RET IVA FLETES"
1814103,4,-203.04,AWT,"FOR RET IVA FLETES"
1814031,4,-129.6,AWT,"FOR RET IVA FLETES"
1814079,4,-147.72,AWT,"FOR RET IVA FLETES"
1814075,4,-118.8,AWT,"FOR RET IVA FLETES"
1814075,1.250168,-37.13,AWT,"FOR RET ISR 1.25%"
1814069,4,-147.72,AWT,"FOR RET IVA FLETES"
300000038450687,16,27.36,TAX,"AP IVA ACRED"
1816017,4,-29.36,AWT,"FOR RET IVA FLETES"
1816073,4,-29.36,AWT,"FOR RET IVA FLETES"
1815982,4,-168,AWT,"FOR RET IVA FLETES"
1815990,4,-168,AWT,"FOR RET IVA FLETES"
1816029,4,-168,AWT,"FOR RET IVA FLETES"
1815984,4,-168,AWT,"FOR RET IVA FLETES"
1816030,4,-168,AWT,"FOR RET IVA FLETES"
1815265,4,-147.72,AWT,"FOR RET IVA FLETES"
1815350,4,-92.88,AWT,"FOR RET IVA FLETES"
1815307,4,-57.24,AWT,"FOR RET IVA FLETES"
1815308,4,-57.24,AWT,"FOR RET IVA FLETES"
1815215,4,-57.24,AWT,"FOR RET IVA FLETES"
1815215,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1814115,4,-2184,AWT,"FOR RET IVA FLETES"
1814054,4,-103.88,AWT,"FOR RET IVA FLETES"
1814054,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1814101,4,-203.04,AWT,"FOR RET IVA FLETES"
1814098,4,-324,AWT,"FOR RET IVA FLETES"
1814057,4,-29.36,AWT,"FOR RET IVA FLETES"
1814057,1.250681,-9.18,AWT,"FOR RET ISR 1.25%"
1814058,4,-66.96,AWT,"FOR RET IVA FLETES"
1814058,1.250299,-20.93,AWT,"FOR RET ISR 1.25%"
1814106,4,-129.6,AWT,"FOR RET IVA FLETES"
1814036,4,-203.04,AWT,"FOR RET IVA FLETES"
1814074,4,-54,AWT,"FOR RET IVA FLETES"
1814026,4,-92.88,AWT,"FOR RET IVA FLETES"
300000038438440,16,420.8,TAX,"AP IVA ACRED"
300000038438655,16,2016.19,TAX,"AP IVA ACRED"
300000038426823,16,220,TAX,"AP IVA ACRED"
300000038450353,16,-624,TAX,"AP IVA ACRED"
1814061,4,-324,AWT,"FOR RET IVA FLETES"
1814134,4,-324,AWT,"FOR RET IVA FLETES"
1814066,4,-324,AWT,"FOR RET IVA FLETES"
1814030,4,-103.88,AWT,"FOR RET IVA FLETES"
1814030,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1814022,4,-253.08,AWT,"FOR RET IVA FLETES"
1815298,4,-29.36,AWT,"FOR RET IVA FLETES"
1815218,4,-147.72,AWT,"FOR RET IVA FLETES"
1815280,4,-41.04,AWT,"FOR RET IVA FLETES"
1815274,4,-103.88,AWT,"FOR RET IVA FLETES"
1815270,4,-109.2,AWT,"FOR RET IVA FLETES"
1815331,4,-324,AWT,"FOR RET IVA FLETES"
1815411,4,-57.24,AWT,"FOR RET IVA FLETES"
1815411,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1815235,4,-103.88,AWT,"FOR RET IVA FLETES"
1815235,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
300000038438094,16,-6402.95,TAX,"AP IVA ACRED"
1815214,4,-103.88,AWT,"FOR RET IVA FLETES"
1815351,4,-92.88,AWT,"FOR RET IVA FLETES"
1815327,4,-192,AWT,"FOR RET IVA FLETES"
1815325,4,-1040,AWT,"FOR RET IVA FLETES"
1815231,4,-192,AWT,"FOR RET IVA FLETES"
1815347,4,-22,AWT,"FOR RET IVA FLETES"
1815304,4,-57.24,AWT,"FOR RET IVA FLETES"
300000038438424,16,448,TAX,"AP IVA ACRED"
300000038438577,16,160,TAX,"AP IVA ACRED"
1814062,4,-324,AWT,"FOR RET IVA FLETES"
1815242,4,-22,AWT,"FOR RET IVA FLETES"
1815239,4,-22,AWT,"FOR RET IVA FLETES"
1815399,4,-57.24,AWT,"FOR RET IVA FLETES"
300000038438595,16,360,TAX,"AP IVA ACRED"
300000038438600,16,448,TAX,"AP IVA ACRED"
300000038426812,16,63.2,TAX,"AP IVA ACRED"
1814120,4,-324,AWT,"FOR RET IVA FLETES"
1815421,4,-203.04,AWT,"FOR RET IVA FLETES"
1815420,4,-203.04,AWT,"FOR RET IVA FLETES"
1815289,4,-147.72,AWT,"FOR RET IVA FLETES"
1815313,4,-324,AWT,"FOR RET IVA FLETES"
1815369,4,-103.88,AWT,"FOR RET IVA FLETES"
1815271,4,-109.2,AWT,"FOR RET IVA FLETES"
1815415,16,699.84,TAX,"AP IVA ACRED"
1815416,16,699.84,TAX,"AP IVA ACRED"
1815417,16,604.8,TAX,"AP IVA ACRED"
1815418,16,699.84,TAX,"AP IVA ACRED"
1815419,16,331.2,TAX,"AP IVA ACRED"
1815410,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1815416,4,-174.96,AWT,"FOR RET IVA FLETES"
1815416,1.250114,-54.68,AWT,"FOR RET ISR 1.25%"
1815357,4,-103.88,AWT,"FOR RET IVA FLETES"
1815345,4,-118.8,AWT,"FOR RET IVA FLETES"
1815243,4,-118.8,AWT,"FOR RET IVA FLETES"
1815338,4,-118.8,AWT,"FOR RET IVA FLETES"
1815319,4,-57.24,AWT,"FOR RET IVA FLETES"
1815407,4,-103.88,AWT,"FOR RET IVA FLETES"
1815230,4,-57.24,AWT,"FOR RET IVA FLETES"
1815321,4,-1640,AWT,"FOR RET IVA FLETES"
1815256,4,-92.88,AWT,"FOR RET IVA FLETES"
1815397,16,228.96,TAX,"AP IVA ACRED"
1815398,16,228.96,TAX,"AP IVA ACRED"
1815399,16,228.96,TAX,"AP IVA ACRED"
1815400,16,228.96,TAX,"AP IVA ACRED"
1815401,16,228.96,TAX,"AP IVA ACRED"
1815402,16,228.96,TAX,"AP IVA ACRED"
1816184,4,-57.24,AWT,"FOR RET IVA FLETES"
1816184,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1816299,4,-103.88,AWT,"FOR RET IVA FLETES"
1816220,4,-129.6,AWT,"FOR RET IVA FLETES"
1816220,1.25,-40.5,AWT,"FOR RET ISR 1.25%"
1816219,4,-129.6,AWT,"FOR RET IVA FLETES"
1816219,1.25,-40.5,AWT,"FOR RET ISR 1.25%"
1816351,4,-57.24,AWT,"FOR RET IVA FLETES"
1816194,4,-92.88,AWT,"FOR RET IVA FLETES"
1816273,4,-609.12,AWT,"FOR RET IVA FLETES"
1816267,4,-92.88,AWT,"FOR RET IVA FLETES"
1816171,4,-147.72,AWT,"FOR RET IVA FLETES"
1816140,16,63.68,TAX,"AP IVA ACRED"
1816141,16,63.68,TAX,"AP IVA ACRED"
1816142,16,352.8,TAX,"AP IVA ACRED"
1816143,16,352.8,TAX,"AP IVA ACRED"
1816144,16,352.8,TAX,"AP IVA ACRED"
1816145,16,127.36,TAX,"AP IVA ACRED"
1816146,16,352.8,TAX,"AP IVA ACRED"
1816231,16,4800,TAX,"AP IVA ACRED"
1816232,16,5280,TAX,"AP IVA ACRED"
1816233,16,10199.54,TAX,"AP IVA ACRED"
1816234,16,2002.9,TAX,"AP IVA ACRED"
1816235,16,480,TAX,"AP IVA ACRED"
1816236,16,480,TAX,"AP IVA ACRED"
1816237,16,518.4,TAX,"AP IVA ACRED"
1814083,4,-147.72,AWT,"FOR RET IVA FLETES"
1814084,4,-92.88,AWT,"FOR RET IVA FLETES"
1814035,4,-92.88,AWT,"FOR RET IVA FLETES"
1816014,4,-476,AWT,"FOR RET IVA FLETES"
1815991,4,-57.24,AWT,"FOR RET IVA FLETES"
1815991,1.250175,-17.89,AWT,"FOR RET ISR 1.25%"
1816045,4,-129.6,AWT,"FOR RET IVA FLETES"
1816045,1.25,-40.5,AWT,"FOR RET ISR 1.25%"
1816301,16,302.4,TAX,"AP IVA ACRED"
1816302,16,302.4,TAX,"AP IVA ACRED"
1814100,4,-203.04,AWT,"FOR RET IVA FLETES"
1814096,4,-147.72,AWT,"FOR RET IVA FLETES"
1814059,4,-109.2,AWT,"FOR RET IVA FLETES"
300000038450442,16,1280,TAX,"AP IVA ACRED"
1815504,0,0,TAX,"AP EXENTO"
1815505,0,0,TAX,"AP EXENTO"
1815506,0,0,TAX,"AP EXENTO"
1815507,0,0,TAX,"AP EXENTO"
300000038450694,16,1080.8,TAX,"AP IVA ACRED"
1816386,4,-41.04,AWT,"FOR RET IVA FLETES"
1816386,1.250487,-12.83,AWT,"FOR RET ISR 1.25%"
1814112,4,-280,AWT,"FOR RET IVA FLETES"
1815995,4,-129.6,AWT,"FOR RET IVA FLETES"
1815995,1.25,-40.5,AWT,"FOR RET ISR 1.25%"
1816034,4,-168,AWT,"FOR RET IVA FLETES"
1816037,4,-168,AWT,"FOR RET IVA FLETES"
1815981,4,-168,AWT,"FOR RET IVA FLETES"
1815986,4,-168,AWT,"FOR RET IVA FLETES"
1816032,4,-168,AWT,"FOR RET IVA FLETES"
1816041,4,-168,AWT,"FOR RET IVA FLETES"
1815989,4,-168,AWT,"FOR RET IVA FLETES"
1816040,4,-168,AWT,"FOR RET IVA FLETES"
1815985,4,-168,AWT,"FOR RET IVA FLETES"
1815226,4,-57.24,AWT,"FOR RET IVA FLETES"
1815374,4,-92.88,AWT,"FOR RET IVA FLETES"
1815402,4,-57.24,AWT,"FOR RET IVA FLETES"
300000038438381,16,3072,TAX,"AP IVA ACRED"
300000038438410,16,896,TAX,"AP IVA ACRED"
300000038438540,16,80,TAX,"AP IVA ACRED"
300000038426817,16,159.2,TAX,"AP IVA ACRED"
1814145,4,-92.88,AWT,"FOR RET IVA FLETES"
1814128,4,-324,AWT,"FOR RET IVA FLETES"
1814133,4,-324,AWT,"FOR RET IVA FLETES"
1814141,4,-103.88,AWT,"FOR RET IVA FLETES"
1814091,4,-92.88,AWT,"FOR RET IVA FLETES"
1814020,4,-245.08,AWT,"FOR RET IVA FLETES"
1814023,4,-245.08,AWT,"FOR RET IVA FLETES"
1814086,4,-245.08,AWT,"FOR RET IVA FLETES"
1814019,4,-91.72,AWT,"FOR RET IVA FLETES"
1814019,1.249891,-28.66,AWT,"FOR RET ISR 1.25%"
1814119,4,-324,AWT,"FOR RET IVA FLETES"
1814050,4,-324,AWT,"FOR RET IVA FLETES"
1814051,4,-324,AWT,"FOR RET IVA FLETES"
1814065,4,-324,AWT,"FOR RET IVA FLETES"
1814132,4,-324,AWT,"FOR RET IVA FLETES"
1814127,4,-324,AWT,"FOR RET IVA FLETES"
1814121,4,-41.04,AWT,"FOR RET IVA FLETES"
1814121,1.250487,-12.83,AWT,"FOR RET ISR 1.25%"
1814099,4,-203.04,AWT,"FOR RET IVA FLETES"
1814038,4,-203.04,AWT,"FOR RET IVA FLETES"
1814041,4,-203.04,AWT,"FOR RET IVA FLETES"
1814043,4,-535.44,AWT,"FOR RET IVA FLETES"
1814104,4,-203.04,AWT,"FOR RET IVA FLETES"
1814073,4,-103.88,AWT,"FOR RET IVA FLETES"
1814142,4,-103.88,AWT,"FOR RET IVA FLETES"
1815413,4,-151.2,AWT,"FOR RET IVA FLETES"
1815413,1.25,-47.25,AWT,"FOR RET ISR 1.25%"
1815419,4,-82.8,AWT,"FOR RET IVA FLETES"
1815267,3.999996,-2020.13,AWT,"FOR RET IVA FLETES"
1815355,4,-57.24,AWT,"FOR RET IVA FLETES"
1815262,4,-103.88,AWT,"FOR RET IVA FLETES"
1815296,4,-87.32,AWT,"FOR RET IVA FLETES"
1815225,4,-92.88,AWT,"FOR RET IVA FLETES"
1813981,4,0,AWT,"FOR RET IVA FLETES"
1815253,4,-92.88,AWT,"FOR RET IVA FLETES"
1815281,4,-147.72,AWT,"FOR RET IVA FLETES"
300000038438369,16,288,TAX,"AP IVA ACRED"
300000038438533,16,264,TAX,"AP IVA ACRED"
1814102,4,-203.04,AWT,"FOR RET IVA FLETES"
1814039,4,-203.04,AWT,"FOR RET IVA FLETES"
1814028,4,-92.88,AWT,"FOR RET IVA FLETES"
1814081,4,-245.08,AWT,"FOR RET IVA FLETES"
1814078,4,-129.6,AWT,"FOR RET IVA FLETES"
1814146,4,-92.88,AWT,"FOR RET IVA FLETES"
1814146,1.250215,-29.03,AWT,"FOR RET ISR 1.25%"
1814095,4,-147.72,AWT,"FOR RET IVA FLETES"
1815403,16,228.96,TAX,"AP IVA ACRED"
1815404,16,228.96,TAX,"AP IVA ACRED"
1815405,16,228.96,TAX,"AP IVA ACRED"
1815406,16,228.96,TAX,"AP IVA ACRED"
1815364,4,-109.2,AWT,"FOR RET IVA FLETES"
1815409,4,-103.88,AWT,"FOR RET IVA FLETES"
1815409,1.249904,-32.46,AWT,"FOR RET ISR 1.25%"
1816317,4,-192,AWT,"FOR RET IVA FLETES"
1816392,4,-100,AWT,"FOR RET IVA FLETES"
1816379,4,-200,AWT,"FOR RET IVA FLETES"
1816378,4,-200,AWT,"FOR RET IVA FLETES"
300000038497579,16,4669.72,TAX,"AP IVA ACRED"
1816324,4,-192,AWT,"FOR RET IVA FLETES"
1816233,3.999994,-2549.88,AWT,"FOR RET IVA FLETES"
1816232,4,-1320,AWT,"FOR RET IVA FLETES"
300000038497893,16,1385.42,TAX,"AP IVA ACRED"
300000038512144,16,-6938.72,TAX,"AP IVA ACRED"
1812673,16,95.8,TAX,"AP IVA ACRED"
1812673,16,5.05,TAX,"AP IVA ACRED"
1812673,16,5.05,TAX,"AP IVA ACRED"
1812673,16,10.09,TAX,"AP IVA ACRED"
1812673,16,186.48,TAX,"AP IVA ACRED"
1812673,16,20.15,TAX,"AP IVA ACRED"
1812673,16,5.05,TAX,"AP IVA ACRED"
1812673,16,55.47,TAX,"AP IVA ACRED"
1812673,16,5.05,TAX,"AP IVA ACRED"
1816147,16,415.52,TAX,"AP IVA ACRED"
1816148,16,63.68,TAX,"AP IVA ACRED"
1816149,16,352.8,TAX,"AP IVA ACRED"
1816150,16,127.36,TAX,"AP IVA ACRED"
1816151,16,352.8,TAX,"AP IVA ACRED"
1816152,16,191.04,TAX,"AP IVA ACRED"
1816238,16,352.8,TAX,"AP IVA ACRED"
1816239,16,382.08,TAX,"AP IVA ACRED"
1816240,16,518.4,TAX,"AP IVA ACRED"
1816241,16,382.08,TAX,"AP IVA ACRED"
1816242,16,518.4,TAX,"AP IVA ACRED"
1816243,16,352.8,TAX,"AP IVA ACRED"
1816303,16,302.4,TAX,"AP IVA ACRED"
1816304,16,127.36,TAX,"AP IVA ACRED"
1816305,16,705.6,TAX,"AP IVA ACRED"
1816306,16,164.16,TAX,"AP IVA ACRED"
1816307,16,228.96,TAX,"AP IVA ACRED"
1816308,16,228.96,TAX,"AP IVA ACRED"
1810735,16,5.62,TAX,"AP IVA ACRED"
1810735,16,2.81,TAX,"AP IVA ACRED"
1810735,16,2.81,TAX,"AP IVA ACRED"
1810735,16,2.85,TAX,"AP IVA ACRED"
1810735,16,16.87,TAX,"AP IVA ACRED"
1810735,16,2.81,TAX,"AP IVA ACRED"
1810735,16,14.06,TAX,"AP IVA ACRED"
1810735,16,14.06,TAX,"AP IVA ACRED"
1810735,16,2.81,TAX,"AP IVA ACRED"
1810735,16,14.06,TAX,"AP IVA ACRED"
1815424,0,0,TAX,"AP EXENTO"
1815425,0,0,TAX,"AP EXENTO"
1815426,0,0,TAX,"AP EXENTO"
1815427,0,0,TAX,"AP EXENTO"
1815428,0,0,TAX,"AP EXENTO"
1815429,0,0,TAX,"AP EXENTO"
1815508,0,0,TAX,"AP EXENTO"
1815509,0,0,TAX,"AP EXENTO"
1815510,0,0,TAX,"AP EXENTO"
1815511,0,0,TAX,"AP EXENTO"
